id,summary_sentiment_score
37265,0.0
39627,-0.4019
31345,-0.3182
43816,0.0
43418,0.0
40618,0.0
30982,0.0
43310,0.0
35770,
31052,0.0
34888,
39494,0.0
43471,0.24213333333333334
42836,0.0
43397,0.0
34487,-0.17401879430675385
36939,0.0
38273,
35711,
42008,0.3182
38223,0.0
36896,0.0
37577,-0.2732
32818,0.6124
33591,0.0
33128,0.13361982744408418
41388,0.0
36727,0.0595875
43585,0.0
37118,0.0
31964,0.0
42317,0.0
40819,0.1154
35421,
41011,0.0
39367,
33436,0.0
41934,0.0
36572,0.0
41383,0.0
36540,0.06225157993075782
44336,0.0
31891,0.0
35158,
41067,0.0
37219,0.0
33346,0.11333333333333334
31306,0.0
43510,0.0
38935,0.0
39444,0.0
42761,-0.1112
43432,0.026389209454549895
39922,0.0
34524,0.0
38788,0.0
40842,0.0
39989,0.0
39704,-0.5106
41328,0.08231666666666666
35389,
32515,0.0
36505,0.0
35256,
44112,0.003154640874869484
41656,0.0
43751,0.0
34715,
44343,0.0
34985,
35288,
39027,0.0
33410,-0.12040000000000001
31730,0.0
43614,0.0
32927,0.0
40882,0.0
37097,0.0
35752,0.0
37014,0.0
33698,0.012136676375226686
32345,0.15507500000000002
44478,0.0
40089,0.0
32372,0.0
44323,0.0
32641,0.0
38135,0.0
40550,0.25573622025608617
44331,0.0
37998,-0.5106
31023,0.0
40937,0.0
35944,0.0
33729,0.03969894488102434
41063,0.0
31414,-0.5574
41007,0.0
42790,0.21075
35071,0.0
38601,0.0
42914,0.004413535198109579
40678,0.0
40056,0.12195
39857,0.0
43833,-0.2553
31253,-0.12788000000000005
42520,0.5216
44117,-0.05341111111111111
40631,0.0
35380,
31991,0.0
41733,0.5106
36745,0.0
43861,0.0
42343,-0.1531
41854,0.0
36010,0.0
34967,0.0
42331,0.0
39127,
34305,0.1591
44059,-0.1531
42346,0.2023
44254,0.0
30951,0.0
33464,0.34
39053,0.0
36889,0.0
34481,0.0
35006,0.0
32547,0.0
43769,0.0
32533,0.0
42360,0.0
44476,-0.148
37234,0.0
39611,0.0
43666,0.0
31081,0.0
30971,0.0
38572,0.0
42686,0.0
43702,0.0
34144,0.10375263321792969
39763,0.0
42559,0.0
33973,-0.114
37834,0.05785454545454545
43768,0.4019
40482,0.0
39831,0.0
38320,0.0
40913,0.0
43481,0.37895
41108,0.0
40026,-0.25
40212,0.0
37766,0.0258
44031,0.0
34049,0.0
33247,-0.7121
31800,0.0
33920,0.2202
32303,0.0
41215,0.04026666666666667
34401,0.0
37194,0.0
32549,0.0
43867,0.0
33775,0.0
36868,0.0
42647,0.011831241413419796
35572,0.0
34066,0.0
39191,0.0
33184,0.2732
33252,-0.0772
35087,0.0
40994,0.0
39522,0.0
42201,0.0
38040,0.0
42830,0.0
36190,0.0
40103,0.2576045502005825
42870,0.0
41977,0.0
37002,0.0
38415,0.5719
32054,0.0
37530,0.2553
42809,0.0
34193,0.0
36946,0.0
32215,0.0
43280,0.0
40909,0.0
42082,-0.3252
34696,0.0
39190,0.0
40379,0.0
43524,-0.148
35844,
32289,-0.1366
41970,0.0
34562,0.0
36836,0.0
39967,0.2263
44275,0.0
39690,0.0
35600,0.0
43847,0.0
34174,0.0
37260,0.0
44465,0.0
40788,
38672,-0.004413535198109579
39982,0.0
43094,0.0
43790,0.0
32826,0.0
37025,0.0
41835,0.0
31199,0.0
42719,0.4019
36032,-0.25
42932,0.0
37237,0.0
33980,-0.387884010184829
37389,0.0
42581,0.4019
43801,0.0
40980,0.0
33971,0.0
40848,0.0
37540,0.0
32335,0.0
44121,-0.02926111111111111
32977,0.0
38291,0.0
39506,-0.011714285714285724
40182,0.0
32014,0.0
34815,0.0
31860,0.0
35383,
35935,0.0
41046,0.0
31843,0.0
33371,0.0
34546,0.0
31205,0.0
31702,0.0
36942,0.0
32610,-0.2023
34457,0.0
40705,0.0
38778,0.0
44698,0.0
34019,-0.09106666666666667
34824,
36573,0.0
44250,
31751,0.0
35821,
35222,
44717,0.0
43764,0.0
36037,-0.4215
34806,
32923,0.0
32026,0.0
31323,-0.2732
37040,0.4019
38400,-0.03193518302728171
31268,0.0
31922,0.0
38998,-0.4404
35842,
34924,
31507,0.27815
39001,0.0
32575,0.0
37829,0.0
43308,0.0
41590,0.25
31491,0.0
36007,0.0
37369,0.0
37994,0.0
36023,0.0
32867,0.0
31899,-0.6808
44637,0.0
38939,0.0
34833,0.0
35554,-0.148
33999,-0.09176
34681,-0.032
36704,0.0
31844,0.0
38517,0.03771666666666667
41271,0.0
33109,0.0398125
39555,-0.6124
43236,0.4717
32356,0.0
42838,0.0
41893,0.0
33208,0.23554651865692147
38075,0.0
39272,
35956,-0.2213857142857143
43142,0.0
43084,0.0
43730,0.0
37823,0.0
33660,-0.0107753091168874
43279,0.0
42325,0.0
38171,0.0
38139,0.0
35647,0.0
31882,0.0
38233,0.0
34472,0.12709680816518207
34605,0.4404
40193,0.0
34313,0.0
33086,0.0
37772,0.0
32647,0.10115
41458,0.0
35467,
43908,0.0
35588,0.0
35237,
33442,0.0
41695,0.0
35835,-0.4019
37373,0.0
33175,0.0
35406,
31892,-0.5574
39002,-0.2263
36439,0.0
40986,0.0
44293,0.0
38808,0.0
41632,0.04368
42293,0.0
40738,
34677,0.0
37213,0.0
44030,0.0
38186,-0.296
42879,0.0
31996,0.0
44157,0.0
39375,0.0
40853,0.0
40845,0.0
36358,0.0
44704,0.0
32400,0.0
37274,0.4404
39643,0.0
31481,0.0
34966,0.0
33290,0.0
31738,0.0
43567,0.0
42843,0.0
38418,0.36755
32650,0.0
42027,0.0
33663,0.0
43430,0.0
43255,0.3612
34830,0.0
32963,0.2873
35437,
33198,0.0
36110,0.0
42294,0.0
44385,-0.08151526808448278
35505,-0.34
44247,0.0
35135,0.4588
33238,0.0
37931,0.0
40671,0.0
40180,0.0
34285,0.1435972962576249
38099,0.0
34134,0.0
37412,0.0
36240,
33722,0.0
39728,-0.2553
42571,0.34
37903,0.0
39225,0.0
36655,0.0
43326,0.0
34392,0.0
38925,0.0
37198,0.0
38163,0.0
33306,0.0
38481,0.0
44291,0.0
43412,0.0
40833,0.0
42981,-0.00388120569324614
37788,0.0
41703,0.0
44144,0.0
34747,0.0
32510,0.0
34792,
43259,0.0
